AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1339778,ROCKO,DOG,TAN,,CHIHUAHUA SH,NEUTERED,2022-05-07,3 YEARS,2024-05-07,MED R,STRAY,MEDVET,,2024-05-12,FOSTER,,MED R,2500 BLK S WHITE,SAN JOSE,2024-05-14
A1339778,ROCKO,DOG,TAN,,CHIHUAHUA SH,NEUTERED,2022-05-07,3 YEARS,2024-05-16,HEALTHY,FOSTER,,,2024-05-16,ADOPTION,,HEALTHY,2500 BLK S WHITE,SAN JOSE,2024-05-16
A1339779,FANCI,CAT,BLACK,,DOMESTIC SH,SPAYED,2024-04-22,1 YEAR 8 MONTHS,2024-05-11,NURSING,FOSTER,,,2024-05-11,FOSTER,,NURSING,WATSON PARK/N 23RD ST,,2024-05-22
A1339779,FANCI,CAT,BLACK,,DOMESTIC SH,SPAYED,2024-04-22,1 YEAR 8 MONTHS,2024-05-08,NURSING,FOSTER,,,2024-05-08,FOSTER,,NURSING,WATSON PARK/N 23RD ST,,2024-05-08
A1339779,FANCI,CAT,BLACK,,DOMESTIC SH,SPAYED,2024-04-22,1 YEAR 8 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-07,FOSTER,,NURSING,WATSON PARK/N 23RD ST,,2024-05-07
A1339782,,DOG,WHITE,,CHIHUAHUA SH,MALE,,NO AGE,2024-05-07,DEAD,DISPO REQ,OTC,,2024-05-07,DISPOSAL,,DEAD,,SAN JOSE,2024-05-07
A1339785,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2024-03-31,1 YEAR 9 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-08,FOSTER,,MED R,CADWALLADER AVE C MCANN CT,SAN JOSE,2024-05-08
A1339785,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2024-03-31,1 YEAR 9 MONTHS,2024-05-22,MED R,FOSTER,,,2024-06-05,TRANSFER,,MED R,,SAN JOSE,2024-06-05
A1339786,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,2024-03-31,1 YEAR 9 MONTHS,2024-05-22,MED R,FOSTER,,,2024-06-05,TRANSFER,,MED R,,SAN JOSE,2024-06-05
A1339786,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,2024-03-31,1 YEAR 9 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-08,FOSTER,,MED R,CADWALLADER AVE C MCANN CT,SAN JOSE,2024-05-08
A1339787,,CAT,BLACK,,DOMESTIC SH,MALE,2024-03-31,1 YEAR 9 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-08,FOSTER,,MED R,CADWALLADER AVE C MCANN CT,SAN JOSE,2024-05-08
A1339787,,CAT,BLACK,,DOMESTIC SH,MALE,2024-03-31,1 YEAR 9 MONTHS,2024-05-22,MED R,FOSTER,,,2024-06-05,TRANSFER,,MED R,,SAN JOSE,2024-06-05
A1339788,,CAT,BLACK,,DOMESTIC SH,FEMALE,2024-03-31,1 YEAR 9 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-06-05,TRANSFER,,MED R,,SAN JOSE,2024-06-05
A1339788,,CAT,BLACK,,DOMESTIC SH,FEMALE,2024-03-31,1 YEAR 9 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-08,FOSTER,,MED R,CADWALLADER AVE C MCANN CT,SAN JOSE,2024-05-08
A1339789,,CAT,WHITE,BLACK,DOMESTIC MH,UNKNOWN,,NO AGE,2024-05-07,MED SEV,STRAY,OTC,,2024-05-07,DIED,,MED SEV,YERBA BUENA RD X WHINNEY PL WAY,SAN JOSE,2024-05-07
A1339790,ROCKY,DOG,BLACK,,CHIHUAHUA LH,NEUTERED,2022-05-18,3 YEARS,2024-05-07,HEALTHY,STRAY,FIELD,,2024-06-01,FOSTER,,HEALTHY,SENTER RD / SERENADE WAY,SAN JOSE,2025-01-18
A1339791,,CAT,BLACK,,DOMESTIC SH,SPAYED,2021-05-07,4 YEARS,2024-05-07,MED R,STRAY,OTC,,2024-05-14,RTF,,FERAL,SUNNYHILLS DR X N MILPITAS BLVD,MILPITAS,2024-05-14
A1339792,,CAT,BLACK,,DOMESTIC SH,MALE,2024-04-01,1 YEAR 8 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-09,TRANSFER,,MED R,SUNNYHILLS DR X N MILPITAS BLVD,MILPITAS,2024-05-09
A1339793,,CAT,BLACK,,DOMESTIC SH,FEMALE,2024-04-01,1 YEAR 8 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-09,TRANSFER,,MED R,SUNNYHILLS DR X N MILPITAS BLVD,MILPITAS,2024-05-09
A1339794,,CAT,TORTIE-B\O,,DOMESTIC SH,FEMALE,2024-04-01,1 YEAR 8 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-09,TRANSFER,,MED R,SUNNYHILLS DR X N MILPITAS BLVD,MILPITAS,2024-05-09
A1339796,MOLLY,DOG,BROWN,,GERM SHEPHERD,SPAYED,2023-12-07,2 YEARS,2024-05-07,HEALTHY,STRAY,OTC,,2024-05-21,FOSTER,,,SEVEN TREES BLVD X E CAPITOL EXPY,SAN JOSE,2024-05-28
A1339798,RON BURGUNDY,OTHER,WHITE,BLACK,RABBIT SH,NEUTERED,,NO AGE,2024-05-07,HEALTHY,STRAY,OTC,,2025-01-25,RESCUE,,HEALTHY,RUBINO DR X FOXWORTHYY AVE,SAN JOSE,2025-01-25
A1339799,FERAL,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2024-05-07,DEAD,DISPO REQ,OTC,,2024-05-07,DISPOSAL,,DEAD,2000 BLOCK SOUTHWEST EXPY X S BASCOM,SAN JOSE,2024-05-07
A1339801,2CASPAR,CAT,WHITE,,DOMESTIC SH,NEUTERED,2022-05-07,3 YEARS,2024-05-07,HEALTHY,CONFISCATE,OWNER DIED,,2024-05-23,RTO,,HEALTHY,,MILPITAS,2024-05-23
A1339804,MINNIE BOSS,DOG,BROWN,,CHIHUAHUA SH,SPAYED,2024-04-01,1 YEAR 8 MONTHS,2024-05-07,HEALTHY,CONFISCATE,ASO,,2024-07-23,FOSTER,,HEALTHY,,SAN JOSE,2024-07-23
A1339815,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-05-07,DEAD,DISPO REQ,OTC,,2024-05-07,DISPOSAL,,DEAD,MADDEN AVE X N CAPITOL AVE,SAN JOSE,2025-09-10
A1339817,MANGO,CAT,TABBY-BUFF,,DOMESTIC SH,NEUTERED,2024-04-10,1 YEAR 8 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-09,FOSTER,,MED R,MT VISTA DR X S WHITE RD,SAN JOSE,2024-05-09
A1339819,,CAT,WHITE,GRAY,DOMESTIC SH,NEUTERED,2024-04-10,1 YEAR 8 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-09,FOSTER,,MED R,MT VISTA DR X S WHITE RD,SAN JOSE,2024-05-15
A1339820,MOO,CAT,BLACK,WHITE,DOMESTIC LH,NEUTERED,2024-02-21,1 YEAR 10 MONTHS,2024-05-07,FERAL,STRAY,OTC,,2024-05-11,ADOPTION,,HEALTHY,RIO DE JOYAS X RIO DE PLOMO,SAN JOSE,2024-05-11
A1339821,CAM,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2024-02-21,1 YEAR 10 MONTHS,2024-05-07,FERAL,STRAY,OTC,,2024-05-09,ADOPTION,,,RIO DE JOYAS X RIO DE PLOMO,SAN JOSE,2024-05-09
A1339822,SMOKEY,CAT,BLACK,WHITE,DOMESTIC MH,NEUTERED,2024-02-21,1 YEAR 10 MONTHS,2024-05-07,FERAL,STRAY,OTC,,2024-05-14,ADOPTION,,HEALTHY,RIO DE JOYAS X RIO DE PLOMO,SAN JOSE,2024-05-14
A1339823,EMBER,CAT,TORBI-BRN,,DOMESTIC SH,SPAYED,2024-02-21,1 YEAR 10 MONTHS,2024-05-07,FERAL,STRAY,OTC,,2024-05-14,ADOPTION,,HEALTHY,RIO DE JOYAS X RIO DE PLOMO,SAN JOSE,2024-05-14
A1339824,AUTUMN,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2024-04-05,1 YEAR 8 MONTHS,2024-05-07,HEALTHY,STRAY,OTC,,2024-05-08,FOSTER,,HEALTHY,QUIMBY RD X TULLY RD,SAN JOSE,2024-05-08
A1339824,AUTUMN,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2024-04-05,1 YEAR 8 MONTHS,2024-05-12,MED R,FOSTER,,,2024-05-12,FOSTER,,HEALTHY,QUIMBY RD X TULLY RD,SAN JOSE,2024-05-22
A1339824,AUTUMN,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2024-04-05,1 YEAR 8 MONTHS,2024-06-05,HEALTHY,FOSTER,,,2024-06-06,ADOPTION,,HEALTHY,QUIMBY RD X TULLY RD,SAN JOSE,2024-06-06
A1339825,NOVA,CAT,PT-LILAC,,DOMESTIC SH,SPAYED,2024-04-05,1 YEAR 8 MONTHS,2024-06-05,HEALTHY,FOSTER,,,2024-06-05,ADOPTION,,HEALTHY,QUIMBY RD X TULLY RD,SAN JOSE,2024-06-05
A1339825,NOVA,CAT,PT-LILAC,,DOMESTIC SH,SPAYED,2024-04-05,1 YEAR 8 MONTHS,2024-05-12,MED R,FOSTER,,,2024-05-12,FOSTER,,HEALTHY,QUIMBY RD X TULLY RD,SAN JOSE,2024-06-01
A1339825,NOVA,CAT,PT-LILAC,,DOMESTIC SH,SPAYED,2024-04-05,1 YEAR 8 MONTHS,2024-05-07,HEALTHY,STRAY,OTC,,2024-05-08,FOSTER,,HEALTHY,QUIMBY RD X TULLY RD,SAN JOSE,2024-05-08
A1339826,,BIRD,YELLOW,RED,PHEASANT,UNKNOWN,,NO AGE,2024-05-07,HEALTHY,STRAY,FIELD,,2024-05-09,RTO,,,WOODLEY DR / MURILLO AVE,SAN JOSE,2024-05-09
A1339827,,CAT,PT-SEAL,,DOMESTIC SH,FEMALE,2024-07-23,1 YEAR 2 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-08,FOSTER,,NURSING,QUIMBY RD X TULLY RD,SAN JOSE,2024-08-29
A1339829,,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,,NO AGE,2024-05-07,MED R,STRAY,OTC,,2024-05-09,RTF,,MED R,ALAMEDA WAY X THE ALAMEDA,SAN JOSE,2024-05-10
A1339831,TINK,CAT,WHITE,,DOMESTIC SH,NEUTERED,2024-03-24,1 YEAR 9 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-18,ADOPTION,,HEALTHY,STORY RD,SAN JOSE,2024-05-18
A1339832,WINK,CAT,ORANGE,TABBY-ORG,DOMESTIC SH,NEUTERED,2024-03-24,1 YEAR 9 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-19,ADOPTION,,MED R,STORY RD,SAN JOSE,2024-05-24
A1339833,CODISAN BOS,DOG,GRAY,BROWN,CATAHOULA,NEUTERED,2023-11-18,2 YEARS,2024-05-07,HEALTHY,CONFISCATE,ASO,,2024-05-23,ADOPTION,,HEALTHY,,SAN JOSE,2024-05-23
A1339837,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,2024-04-26,1 YEAR 8 MONTHS,2024-05-07,NURSING,STRAY,OTC,,,,,,MIGUELITA RD X CURETON DR,SAN JOSE,2025-05-07
A1339839,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2024-05-07,DEAD,DISPO REQ,FIELD,,2024-05-07,DISPOSAL,,DEAD,LARCHWOOD DR / DENTWOOD,SAN JOSE,2024-05-07
A1339840,SUNNY,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,2024-04-26,1 YEAR 8 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-07,FOSTER,,NURSING,MIGUELITA RD X CURETON DR,SAN JOSE,2024-08-23
A1339841,,CAT,GRAY,WHITE,DOMESTIC SH,FEMALE,2024-04-22,1 YEAR 8 MONTHS,2024-05-07,NURSING,STRAY,OTC,,,,,,MIGUELITA RD X CURETON DR,SAN JOSE,2025-07-28
A1339842,,BIRD,BROWN,WHITE,GOOSE,UNKNOWN,,NO AGE,2024-05-07,DEAD,DISPO REQ,FIELD,,2024-05-07,DISPOSAL,,DEAD,DENT AVE / BLOSSOM HILL,SAN JOSE,2024-05-07
A1339851,LUNA,DOG,GRAY,WHITE,BOSTON TERRIER,FEMALE,,NO AGE,2024-05-07,HEALTHY,STRAY,OTC,,2024-05-08,RTO,,HEALTHY,LILY ANN WAY,SAN JOSE,2024-05-08
A1339856,CHERRY,CAT,TABBY-GRAY,BLACK,DOMESTIC MH,SPAYED,2024-04-07,1 YEAR 8 MONTHS,2024-05-07,MED R,STRAY,OTC,,2024-05-07,FOSTER,,MED R,MELODY LN X BERRYWOOD DR,SAN JOSE,2024-05-07
A1339856,CHERRY,CAT,TABBY-GRAY,BLACK,DOMESTIC MH,SPAYED,2024-04-07,1 YEAR 8 MONTHS,2024-05-09,MED R,FOSTER,,,2024-05-11,FOSTER,,MED R,MELODY LN X BERRYWOOD DR,SAN JOSE,2024-05-31
A1339861,DALLAS,DOG,BROWN,BLACK,GERM SHEPHERD,NEUTERED,2016-05-08,9 YEARS,2024-05-08,MED SEV,OWNER SUR,OTC,,2024-11-22,FOSTER,,MED SEV,,SAN JOSE,2024-11-22
A1339861,DALLAS,DOG,BROWN,BLACK,GERM SHEPHERD,NEUTERED,2016-05-08,9 YEARS,2024-05-07,MED SEV,STRAY,OTC,,2024-05-08,RTO,,MED SEV,JUDITH ST / COY DR,SAN JOSE,2024-10-09
A1339863,FRY,CAT,GRAY,,DOMESTIC SH,NEUTERED,2024-05-01,1 YEAR 7 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-09,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-09
A1339863,FRY,CAT,GRAY,,DOMESTIC SH,NEUTERED,2024-05-01,1 YEAR 7 MONTHS,2024-05-14,NURSING,FOSTER,,,2024-05-17,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-17
A1339863,FRY,CAT,GRAY,,DOMESTIC SH,NEUTERED,2024-05-01,1 YEAR 7 MONTHS,2024-05-20,NURSING,FOSTER,,,2024-05-22,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-22
A1339863,FRY,CAT,GRAY,,DOMESTIC SH,NEUTERED,2024-05-01,1 YEAR 7 MONTHS,2024-06-04,NURSING,FOSTER,,,2024-06-19,ADOPTION,,HEALTHY,,SAN JOSE,2024-06-19
A1339864,,CAT,CALICO-DIL,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-05-07,NURSING,STRAY,OTC,,2024-05-08,EUTH,,MED SEV,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-08
A1339865,,CAT,CALICO-DIL,,DOMESTIC SH,FEMALE,2024-05-01,1 YEAR 4 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-09,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-09
A1339865,,CAT,CALICO-DIL,,DOMESTIC SH,FEMALE,2024-05-01,1 YEAR 4 MONTHS,2024-06-04,NURSING,FOSTER,,,2024-06-25,EUTH,,NURSING,,SAN JOSE,2025-09-11
A1339865,,CAT,CALICO-DIL,,DOMESTIC SH,FEMALE,2024-05-01,1 YEAR 4 MONTHS,2024-05-20,NURSING,FOSTER,,,2024-05-22,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-22
A1339865,,CAT,CALICO-DIL,,DOMESTIC SH,FEMALE,2024-05-01,1 YEAR 4 MONTHS,2024-05-13,NURSING,FOSTER,,,2024-05-13,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-13
A1339865,,CAT,CALICO-DIL,,DOMESTIC SH,FEMALE,2024-05-01,1 YEAR 4 MONTHS,2024-05-14,NURSING,FOSTER,,,2024-05-17,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-06-27
A1339866,WINNONA,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,2024-05-01,1 YEAR 7 MONTHS,2024-05-13,NURSING,STRAY,OTC,,2024-05-13,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-13
A1339866,WINNONA,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,2024-05-01,1 YEAR 7 MONTHS,2024-05-14,NURSING,FOSTER,,,2024-05-17,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-17
A1339866,WINNONA,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,2024-05-01,1 YEAR 7 MONTHS,2024-05-20,NURSING,FOSTER,,,2024-05-22,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-22
A1339866,WINNONA,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,2024-05-01,1 YEAR 7 MONTHS,2024-06-04,NURSING,FOSTER,,,2024-06-26,ADOPTION,,HEALTHY,,SAN JOSE,2024-06-26
A1339866,WINNONA,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,2024-05-01,1 YEAR 7 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-09,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-09
A1339867,TWIST,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2024-05-01,1 YEAR 7 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-09,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-09
A1339867,TWIST,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2024-05-01,1 YEAR 7 MONTHS,2024-06-04,NURSING,FOSTER,,,2024-06-20,ADOPTION,,HEALTHY,,SAN JOSE,2024-06-20
A1339867,TWIST,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2024-05-01,1 YEAR 7 MONTHS,2024-05-20,NURSING,FOSTER,,,2024-05-22,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-22
A1339867,TWIST,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2024-05-01,1 YEAR 7 MONTHS,2024-05-14,NURSING,FOSTER,,,2024-05-17,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-17
A1339868,SIMBA,CAT,BUFF,,DOMESTIC SH,NEUTERED,2024-05-01,1 YEAR 7 MONTHS,2024-05-14,NURSING,FOSTER,,,2024-05-17,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-17
A1339868,SIMBA,CAT,BUFF,,DOMESTIC SH,NEUTERED,2024-05-01,1 YEAR 7 MONTHS,2024-05-13,NURSING,FOSTER,,,2024-05-13,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-13
A1339868,SIMBA,CAT,BUFF,,DOMESTIC SH,NEUTERED,2024-05-01,1 YEAR 7 MONTHS,2024-05-13,NURSING,FOSTER,,,2024-05-13,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-13
A1339868,SIMBA,CAT,BUFF,,DOMESTIC SH,NEUTERED,2024-05-01,1 YEAR 7 MONTHS,2024-05-20,NURSING,FOSTER,,,2024-05-22,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-22
A1339868,SIMBA,CAT,BUFF,,DOMESTIC SH,NEUTERED,2024-05-01,1 YEAR 7 MONTHS,2024-05-20,NURSING,FOSTER,,,2024-06-08,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-06-08
A1339868,SIMBA,CAT,BUFF,,DOMESTIC SH,NEUTERED,2024-05-01,1 YEAR 7 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-09,FOSTER,,NURSING,LOCHNER DR/CANDLER AVE,SAN JOSE,2024-05-09
A1339883,,CAT,WHITE,BLACK,DOMESTIC SH,SPAYED,,NO AGE,2024-05-07,NURSING,STRAY,OTC,,2024-05-24,RTF,,NURSING,WHITTON AVE/S 33RD ST,SAN JOSE,2024-05-24
A1339886,LUCY,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2024-04-10,1 YEAR 8 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-08,FOSTER,,NURSING,WHITTON AVE/S 33RD ST,SAN JOSE,2024-05-22
A1339886,LUCY,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2024-04-10,1 YEAR 8 MONTHS,2024-06-07,HEALTHY,FOSTER,,,2024-06-10,RESCUE,,HEALTHY,,SAN JOSE,2024-06-10
A1339887,CHARLIE,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2024-04-10,1 YEAR 8 MONTHS,2024-06-07,HEALTHY,FOSTER,,,2024-08-08,ADOPTION,,HEALTHY,,SAN JOSE,2024-08-08
A1339887,CHARLIE,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2024-04-10,1 YEAR 8 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-08,FOSTER,,NURSING,WHITTON AVE/S 33RD ST,SAN JOSE,2024-05-22
A1339888,HONEY,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2024-04-10,1 YEAR 8 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-08,FOSTER,,NURSING,WHITTON AVE/S 33RD ST,SAN JOSE,2024-05-22
A1339888,HONEY,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2024-04-10,1 YEAR 8 MONTHS,2024-06-07,HEALTHY,FOSTER,,,2024-06-07,ADOPTION,,HEALTHY,,SAN JOSE,2024-06-07
A1339890,SAINT,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-04-10,1 YEAR 8 MONTHS,2024-06-07,HEALTHY,FOSTER,,,2024-07-02,ADOPTION,,HEALTHY,,SAN JOSE,2024-07-02
A1339890,SAINT,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-04-10,1 YEAR 8 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-08,FOSTER,,NURSING,WHITTON AVE/S 33RD ST,SAN JOSE,2024-05-08
A1339891,NILLA,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2024-04-10,1 YEAR 8 MONTHS,2024-05-07,NURSING,STRAY,OTC,,2024-05-08,FOSTER,,NURSING,WHITTON AVE/S 33RD ST,SAN JOSE,2024-05-22
A1339891,NILLA,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2024-04-10,1 YEAR 8 MONTHS,2024-06-07,HEALTHY,FOSTER,,,2024-07-03,ADOPTION,,HEALTHY,,SAN JOSE,2024-07-03
A1339894,BESTIAN,CAT,RED,,ABYSSINIAN,MALE,2006-05-07,19 YEARS,2024-05-07,HEALTHY,CONFISCATE,HOSPITAL,,2024-05-20,RTO,,HEALTHY,,SAN JOSE,2024-05-20
A1339895,BEGAU,CAT,RED,,ABYSSINIAN,FEMALE,2006-05-07,19 YEARS,2024-05-07,MED R,CONFISCATE,HOSPITAL,,2024-05-20,RTO,,MED R,,SAN JOSE,2024-05-20
A1339897,SMOKEY,CAT,GRAY,,DOMESTIC SH,MALE,,NO AGE,2024-05-07,HEALTHY,STRAY,OTC,,2024-05-08,RTO,,HEALTHY,DESCANSO DR/BAYPOINTE,SAN JOSE,2024-05-08
A1339904,,CAT,WHITE,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-05-07,DEAD,DISPO REQ,OTC,,2024-11-16,DISPOSAL,,DEAD,DEMPSEY RD,MILPITAS,2024-11-16
A1339905,KYLE,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2010-05-15,15 YEARS,2024-05-07,MED R,STRAY,FIELD,,2024-06-03,ADOPTION,,,KYRA CIR X BARBERRY LN,SAN JOSE,2024-06-03
A1339906,,OTHER,BROWN,,SNAKE,UNKNOWN,,NO AGE,2024-05-07,MED M,WILDLIFE,FIELD,,2024-05-07,TRANSFER,,MED M,CONCORD RIDGE CT X BENTLY RIDGE DR,SAN JOSE,2024-05-07
A1339907,,OTHER,BROWN,,SNAKE,UNKNOWN,,NO AGE,2024-05-07,MED M,WILDLIFE,FIELD,,2024-05-07,TRANSFER,,MED M,CONCORD RIDGE CT X BENTLY RIDGE DR,SAN JOSE,2024-05-07
A1339908,,BIRD,YELLOW,,GOOSE,UNKNOWN,,NO AGE,2024-05-08,MED R,WILDLIFE,OTC,,2024-05-08,TRANSFER,,MED R,SYLVANDALE AVE X KAUAI DR,SAN JOSE,2024-05-08
A1339909,MOCHI,CAT,TABBY-BRN,WHITE,DOMESTIC MH,NEUTERED,2024-02-14,1 YEAR 10 MONTHS,2024-05-08,HEALTHY,STRAY,OTC,,2024-05-08,FOSTER,,HEALTHY,WOOL CREEK DR X SENTER RD,SAN JOSE,2024-07-12
A1339910,DAISY,CAT,CALICO-TRI,,DOMESTIC MH,SPAYED,2020-05-30,5 YEARS,2024-05-08,MED SEV,STRAY,OTC,,2024-06-09,ADOPTION,,HEALTHY,MONTEREY RD X UMBARGER RD,SAN JOSE,2024-06-09
A1339911,,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2024-05-08,FERAL,S/N CLINIC,FERAL,,2024-05-09,RTF,,FERAL,,SAN JOSE,2024-12-26
A1339912,,CAT,GRAY,WHITE,DOMESTIC MH,UNKNOWN,,NO AGE,2024-05-08,MED SEV,STRAY,OTC,,2024-05-09,RESCUE,,NURSING,MONTEREY RD X UMBARGER RD,SAN JOSE,2024-05-09
A1339913,,CAT,BLACK,,DOMESTIC MH,UNKNOWN,,NO AGE,2024-05-08,MED SEV,STRAY,OTC,,2024-05-09,RESCUE,,NURSING,MONTEREY RD X UMBARGER RD,SAN JOSE,2024-05-09
A1339914,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2024-05-08,FERAL,S/N CLINIC,FERAL,,2024-05-09,RTF,,FERAL,,SAN JOSE,2024-05-09
A1339915,TRAP 3,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2024-05-08,FERAL,S/N CLINIC,FERAL,,2024-05-08,RTF,,FERAL,,SAN JOSE,2024-05-08
A1339916,TRAP 4,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2024-05-08,FERAL,S/N CLINIC,FERAL,,2024-05-08,RTF,,FERAL,,SAN JOSE,2024-05-08
A1339917,TRAP 5,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2024-05-08,FERAL,S/N CLINIC,FERAL,,2024-05-08,RTF,,FERAL,,SAN JOSE,2024-05-08
A1339918,TRAP 6,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2024-05-08,FERAL,S/N CLINIC,FERAL,,2024-05-08,RTF,,FERAL,,SAN JOSE,2024-05-08
A1339919,TRAP 7,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,,NO AGE,2024-05-08,FERAL,S/N CLINIC,FERAL,,2024-05-08,RTF,,FERAL,,SAN JOSE,2024-05-08
A1339920,TRAP 8,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2024-05-08,FERAL,S/N CLINIC,FERAL,,2024-05-08,RTF,,FERAL,,SAN JOSE,2024-05-08
